343.8707054135296,333.8963620890264,325.5001129256769,342.18650956067364,323.4951120271542,324.7434551695594,308.5732289266278,300.53633827650043,299.4074545116321,341.05174351213503
359.6922592919067,315.7391494413123,312.84374236171965,312.9959464516876,254.35149000141024,221.48883778271988,457.2865266694642,439.57212743454403,373.5854780355968,109.62162574104184
350.9577297984868,341.26968212211807,329.2732057479026,329.26310782760197,320.4663241653385,323.8596175385879,291.0789006295212,312.739282807542,316.1753207754619,289.33700937766605
348.7559420016787,321.681285347915,306.0848513675017,319.7040047111884,342.57581870158356,319.49618853102123,318.0113530755564,303.6326498529477,281.85104361228895,280.4915498180312
344.34795469530985,364.0403208333848,331.77891153434064,307.9493882338817,304.60114334974037,314.4568606202267,301.13167440296115,271.96140517263746,271.6315070967972,325.11278905550574
341.7424216530845,307.6537544604206,315.9231913916455,322.9523488109965,343.52857708955827,305.6554936786035,343.3461282577191,323.97983671109876,281.53737083557246,232.06474265056812
358.5351895844517,361.3328282075416,349.20936803459443,307.2734158021079,315.70552238633064,290.33680152548754,271.54783161158775,251.63122791809954,265.0840596910097,223.70643421689178
346.16246764097735,313.17033165299546,296.4265092236678,297.83835534259083,310.64984662883586,317.8567470530898,282.2492742167654,295.2394643790098,319.49569834071536,284.60061907588977
228.64821425682123,211.60753257826792,221.35295702993693,283.0885535489347,294.18011410902693,284.6451528651767,298.92111219967825,314.6485005203006,308.45457836309566,282.3718463027444
282.62299530594913,282.0538108323058,293.10024937474407,2.0018338095934265,-4.658985039908863,-6.4107340954069265,477.758687546093,576.9354117785263,588.0040559418197,-0.7200765864908721
6.6710688053899485,-11.91083859593795,-0.5439875909089995,243.69352727636192,301.42635230532574,312.1814217299639,477.758687546093,576.9354117785263,588.0040559418197,-9.705943452144167
340.4396673867294,319.04810557243934,240.62814670821413,-10.789644691492699,3.824304688507517,-6.8185517499746044,367.2680524308317,544.296139282214,588.0040559418197,0.7241256350094682
-1.6513718674613493,-0.7904603509283888,-2.913264942211637,282.37775309592996,359.6813770671167,435.49849893579875,321.08364532701677,287.7276165654835,344.5536875666771,-10.832488856069116
-16.51228257020181,-11.734280472914927,-2.320697433576102,318.9878856933651,314.5935746965296,307.1825345194024,286.7893187915315,273.7209922945339,260.4621778446811,277.18864753718145
339.0538013540167,323.8038829008122,264.5387474852615,13.603525463998155,41.10762252627425,122.74400797401762,300.6568270536796,323.3608489023806,270.7234050456858,-2.6241765496978773
5.836849156283871,-3.0063622297646426,4.002049608216355,340.93520076691806,342.57581870158356,319.49618853102123,322.88095259294874,340.2275130223555,338.23682568076373,-21.77172737415106
-2.467008516960824,10.14192713531732,-6.8769617545289705,313.4283923395127,345.2854191457419,427.6065330495974,300.6568270536796,292.28800403794264,306.5725171932814,-15.002675653999555
-11.329586249702368,-10.061440184863018,9.780051801243532,232.1384427630534,288.8702746779464,318.65842878880005,244.63805046719827,300.03629514549795,314.147526027717,280.71595894005156
280.6262786235954,284.7258381895204,300.118181436091,348.7979268013752,320.4467165531043,299.76960710959764,5.157236678527932,0.4979442165346743,-0.4790009940714738,0.0
327.22460242167415,327.80395834416396,293.41191237120654,-1.0394397354580784,-1.332552762715436,-10.035261724763313,326.58573739605356,306.02806282056844,356.6491333636447,11.023493806512503
338.8968179085667,300.01938357994595,309.20952045314266,6.38521892406483,-10.088446607026208,11.798730541144248,295.87546179134114,340.2275130223555,338.23682568076373,3.271944082306782
234.00697468042608,308.3513442846826,319.3367296245267,-0.4067943344340595,1.5687410046009913,2.725235600109259,330.0830736617206,319.54415365244915,289.6475939554557,0.0
357.1847152918217,311.62316850014116,289.3642884681869,305.94276970734967,318.7430846546212,295.40235461764536,1.0422878177273303,1.8699808509837745,7.888014492782761,12.112583309613676
286.40537723447073,327.6014607288153,324.35392544301186,3.5518971274369378,-11.792501294648128,-0.12524326411980252,342.0574179436268,333.52756741241654,290.0405305046289,-1.0817961989762874
13.472846855836083,6.6448252418902465,-4.388500326905234,333.4702396561468,322.17250505341207,320.3403452567338,347.5686030428372,296.16835049908934,247.50620296578538,5.0011704250955225
6.1036888448100575,-0.9442959033781293,2.4364742564401864,311.92269928653377,320.32855617987803,279.33764183804897,314.83457676040314,318.864137150652,332.89012393868296,-6.073561289058809
342.8977021659231,314.64872110593825,267.7387833304276,298.0714653425401,339.7097004927657,321.2031047045536,4.246407560879099,-24.45279874250868,3.0206983814050137,10.926423105273251
327.34014027676415,316.78070580319263,293.218042105241,14.32423082487061,11.173852023609939,12.863169599239745,281.4697000638492,283.36053564013827,319.49569834071536,7.093550809326215
7.447559354913387,14.704970826496279,5.746035274745443,316.2513492919,232.5779964103134,244.44942523750535,342.0574179436268,333.52756741241654,265.218298306268,0.0
279.2959756620513,322.07603560121987,272.5396581669391,6.469455830358922,-0.659072067836211,-8.034246686165135,305.3694431256219,347.66740089898224,319.2394513583298,10.205184662443179
13.307245252071269,4.96162700289892,1.7945886245403628,312.9959464516876,318.3782115004582,314.8879584847107,345.5237251629332,280.0958682031452,259.3925335782753,1.3878232515452722
0.7609194916994602,-12.804678406915972,-5.528295038651793,322.86065871428633,338.55785131206807,278.0418237645218,314.83457676040314,318.864137150652,285.290022722044,-4.162643611637922
-8.766298420773422,5.851683540414802,-6.799184637359223,329.0211744021473,308.01500020632034,261.7481676025759,300.6568270536796,323.3608489023806,306.5725171932814,3.036075038561797
16.684716201354476,-10.146688874585289,10.830294488528063,327.2097986744373,300.79873714722453,268.62568465081074,304.2994312164867,303.95884699197876,286.23665373119553,-4.895702151179094
332.54730934828336,293.7004383852327,266.9378123706608,-15.969822659295813,2.708862286490767,-16.120004714252083,282.5950789680307,321.8395187786449,325.57832278897604,8.44474047343384
6.67220007270518,-2.3333248124471573,-10.76251112621893,230.2521169375782,294.0735222270188,320.03400082508983,316.71401541208104,312.4984523102755,313.7754960950885,19.728989481301106
27.680384814708543,-13.186411809833352,2.0253958789356323,268.41625084263427,338.55785131206807,278.0418237645218,252.69307815864224,301.1864776791557,319.4407480074291,23.648413300892692
352.15675979612297,296.11344918483366,155.38109912346889,12.341682174200805,-10.892828219030433,12.109215549027983,327.8311393966236,331.3182797039289,214.38448517045074,0.0
333.9403321594616,295.1985089789556,239.7749704808738,5.788812038154805,6.254413172792178,-7.043970357656059,305.5770387201514,294.70550007884214,279.8291556577296,2.866680778786019
